"photoID";"userID";"dateTaken";"poiID";"poiTheme";"poiFreq";"seqID"
4145843585;"58301516@N00";1259591567;70;"Parks and spaces";221;2846
4145843835;"58301516@N00";1259591573;70;"Parks and spaces";221;2846
4145844225;"58301516@N00";1259591580;70;"Parks and spaces";221;2846
4145844479;"58301516@N00";1259591584;70;"Parks and spaces";221;2846
4146604492;"58301516@N00";1259591604;35;"Institutions";574;2846
4146613876;"58301516@N00";1259594043;40;"Institutions";400;2846
4145854563;"58301516@N00";1259594051;40;"Institutions";400;2846
4146614500;"58301516@N00";1259594057;40;"Institutions";400;2846
4146615922;"58301516@N00";1259595713;9;"Shopping";1169;2846
4145857295;"58301516@N00";1259595750;9;"Shopping";1169;2846
4145858163;"58301516@N00";1259595755;9;"Shopping";1169;2846
4145858933;"58301516@N00";1259595761;9;"Shopping";1169;2846
4149021126;"27324070@N00";1259631267;8;"Shopping";209;950
4154258408;"24236874@N00";1259726461;11;"Shopping";489;760
4253025362;"27759575@N05";1259741855;21;"Shopping";587;962
4252256917;"27759575@N05";1259741987;21;"Shopping";587;962
4253026988;"27759575@N05";1259742044;21;"Shopping";587;962
4253027812;"27759575@N05";1259742169;21;"Shopping";587;962
4252259443;"27759575@N05";1259742276;21;"Shopping";587;962
4252260261;"27759575@N05";1259742352;21;"Shopping";587;962
4253030302;"27759575@N05";1259742353;21;"Shopping";587;962
4253031218;"27759575@N05";1259742480;21;"Shopping";587;962
4252262699;"27759575@N05";1259742912;21;"Shopping";587;962
4253033400;"27759575@N05";1259742913;21;"Shopping";587;962
4252265167;"27759575@N05";1259742916;21;"Shopping";587;962
4252266077;"27759575@N05";1259743355;21;"Shopping";587;962
4253036292;"27759575@N05";1259743369;21;"Shopping";587;962
4252267955;"27759575@N05";1259743935;21;"Shopping";587;962
4252269139;"27759575@N05";1259743948;21;"Shopping";587;962
4253039474;"27759575@N05";1259743953;21;"Shopping";587;962
4253040424;"27759575@N05";1259743956;21;"Shopping";587;962
4252271851;"27759575@N05";1259743966;21;"Shopping";587;962
4253041874;"27759575@N05";1259744835;21;"Shopping";587;962
4253043072;"27759575@N05";1259744852;21;"Shopping";587;962
4252274703;"27759575@N05";1259745250;21;"Shopping";587;962
4252276117;"27759575@N05";1259745969;21;"Shopping";587;962
4253046808;"27759575@N05";1259745972;21;"Shopping";587;962
4253047912;"27759575@N05";1259746044;21;"Shopping";587;962
4252279457;"27759575@N05";1259746074;21;"Shopping";587;962
4253049912;"27759575@N05";1259746078;21;"Shopping";587;962
4253050808;"27759575@N05";1259746081;21;"Shopping";587;962
5177847617;"44680418@N04";1259825873;4;"City precincts";349;2070
4240031964;"97867688@N00";1259910340;16;"Shopping";123;4974
4364978520;"97867688@N00";1259911334;32;"Institutions";699;4974
4253094906;"27759575@N05";1260015414;30;"Public galleries";47;963
4252326295;"27759575@N05";1260015438;30;"Public galleries";47;963
4253098170;"27759575@N05";1260015445;30;"Public galleries";47;963
4253099230;"27759575@N05";1260015460;30;"Public galleries";47;963
4165454055;"58301516@N00";1260144791;26;"Entertainment";704;2847
4166211060;"58301516@N00";1260144898;26;"Entertainment";704;2847
4166211494;"58301516@N00";1260144964;26;"Entertainment";704;2847
4166211830;"58301516@N00";1260144968;26;"Entertainment";704;2847
7314904970;"38228574@N00";1260146377;15;"Shopping";209;1720
4167407307;"58301516@N00";1260233541;51;"Structures";159;2848
4167432277;"58301516@N00";1260233742;11;"Shopping";489;2848
4168195304;"58301516@N00";1260233751;11;"Shopping";489;2848
4167435011;"58301516@N00";1260233758;11;"Shopping";489;2848
4167443621;"58301516@N00";1260233816;11;"Shopping";489;2848
4168206898;"58301516@N00";1260233822;11;"Shopping";489;2848
4167446515;"58301516@N00";1260233835;11;"Shopping";489;2848
4168209314;"58301516@N00";1260233848;11;"Shopping";489;2848
4168210596;"58301516@N00";1260233857;11;"Shopping";489;2848
4167450391;"58301516@N00";1260233874;11;"Shopping";489;2848
4167451627;"58301516@N00";1260233885;11;"Shopping";489;2848
4168214618;"58301516@N00";1260233890;11;"Shopping";489;2848
4168215892;"58301516@N00";1260233912;11;"Shopping";489;2848
4167455615;"58301516@N00";1260233934;11;"Shopping";489;2848
4167456847;"58301516@N00";1260233956;11;"Shopping";489;2848
4167458599;"58301516@N00";1260233964;11;"Shopping";489;2848
4167462845;"58301516@N00";1260233985;11;"Shopping";489;2848
4253101952;"27759575@N05";1260349137;21;"Shopping";587;964
4253102728;"27759575@N05";1260349296;21;"Shopping";587;964
4253103546;"27759575@N05";1260349306;21;"Shopping";587;964
4184675328;"65779544@N00";1260351136;20;"Shopping";653;3211
4299873870;"98999190@N00";1260399619;13;"Shopping";158;5047
4299874550;"98999190@N00";1260399651;13;"Shopping";158;5047
4299129029;"98999190@N00";1260399666;13;"Shopping";158;5047
4299125345;"98999190@N00";1260399699;70;"Parks and spaces";221;5047
4299875102;"98999190@N00";1260400153;15;"Shopping";209;5047
4174183892;"33060808@N05";1260404753;84;"Transport";287;1312
4299880502;"98999190@N00";1260406404;10;"Shopping";40;5047
4299129889;"98999190@N00";1260407302;10;"Shopping";40;5047
4299133561;"98999190@N00";1260407823;10;"Shopping";40;5047
4299881126;"98999190@N00";1260423920;81;"Transport";416;5047
4299876322;"98999190@N00";1260423923;81;"Transport";416;5047
4299130649;"98999190@N00";1260424277;82;"Transport";453;5047
4188530703;"47322737@N00";1260579107;85;"Transport";269;2171
4188547285;"47322737@N00";1260579435;85;"Transport";269;2171
4184679248;"65779544@N00";1260594842;20;"Shopping";653;3212
4252542561;"27759575@N05";1260630271;50;"Structures";574;965
4253313154;"27759575@N05";1260630372;50;"Structures";574;965
4252544011;"27759575@N05";1260630401;50;"Structures";574;965
4253314550;"27759575@N05";1260630407;50;"Structures";574;965
4253315250;"27759575@N05";1260630721;9;"Shopping";1169;965
4188836753;"47322737@N00";1260764099;85;"Transport";269;2172
4184681502;"65779544@N00";1260783468;26;"Entertainment";704;3213
4185352765;"27324070@N00";1260828465;15;"Shopping";209;951
4253315966;"27759575@N05";1260870253;14;"Shopping";285;966
4252547011;"27759575@N05";1260870338;14;"Shopping";285;966
4253317396;"27759575@N05";1260873096;14;"Shopping";285;966
4252548481;"27759575@N05";1260873107;14;"Shopping";285;966
4252549235;"27759575@N05";1260873139;14;"Shopping";285;966
4252550065;"27759575@N05";1260875131;70;"Parks and spaces";221;966
4253320476;"27759575@N05";1260876217;32;"Institutions";699;966
4252551683;"27759575@N05";1260876238;32;"Institutions";699;966
4252552567;"27759575@N05";1260876269;32;"Institutions";699;966
4252553461;"27759575@N05";1260876300;32;"Institutions";699;966
4253324234;"27759575@N05";1260877232;84;"Transport";287;966
4252555541;"27759575@N05";1260877254;84;"Transport";287;966
4253326014;"27759575@N05";1260877279;84;"Transport";287;966
4252557135;"27759575@N05";1260877354;84;"Transport";287;966
4253327664;"27759575@N05";1260877430;84;"Transport";287;966
4194272666;"65779544@N00";1261104046;22;"Shopping";561;3214
4299098033;"63287673@N00";1261108108;84;"Transport";287;3045
4194453578;"93444913@N00";1261110161;27;"Entertainment";710;4754
4299191311;"97867688@N00";1261126742;50;"Structures";574;4975
4217663122;"43986842@N08";1261190340;68;"Parks and spaces";236;2024
4252568669;"27759575@N05";1261273852;73;"Parks and spaces";73;967
4252568109;"27759575@N05";1261273852;73;"Parks and spaces";73;967
4253339050;"27759575@N05";1261273853;73;"Parks and spaces";73;967
4253339672;"27759575@N05";1261273857;73;"Parks and spaces";73;967
4253340206;"27759575@N05";1261273863;73;"Parks and spaces";73;967
4253340926;"27759575@N05";1261273875;73;"Parks and spaces";73;967
4253341542;"27759575@N05";1261290392;41;"Institutions";740;967
4223868632;"49502995023@N01";1261462780;7;"City precincts";213;2331
4223106587;"49502995023@N01";1261463175;7;"City precincts";213;2331
4224199002;"49502995023@N01";1261644311;40;"Institutions";400;2332
4264357511;"92496717@N00";1261923575;40;"Institutions";400;4701
4265275564;"92496717@N00";1261924078;2;"City precincts";304;4701
4264531731;"92496717@N00";1262003107;57;"Sports stadiums";520;4702
4264539733;"92496717@N00";1262003844;57;"Sports stadiums";520;4702
4264380391;"92496717@N00";1262012462;52;"Sports stadiums";81;4702
4265153324;"92496717@N00";1262013472;57;"Sports stadiums";520;4702
4264388253;"92496717@N00";1262015648;57;"Sports stadiums";520;4702
4265163060;"92496717@N00";1262018148;81;"Transport";416;4702
4264421809;"92496717@N00";1262018438;82;"Transport";453;4702
4283467493;"49502995023@N01";1262060663;3;"City precincts";138;2333
4284213140;"49502995023@N01";1262066660;17;"Shopping";166;2333
4283470845;"49502995023@N01";1262066821;17;"Shopping";166;2333
4284216696;"49502995023@N01";1262066954;17;"Shopping";166;2333
3153315328;"93444913@N00";1262247793;68;"Parks and spaces";236;4755
4364979626;"97867688@N00";1262252229;8;"Shopping";209;4976
4315964348;"42583704@N00";1262649949;5;"City precincts";70;1935
4315966642;"42583704@N00";1262650289;45;"Structures";618;1935
4315232719;"42583704@N00";1262656561;50;"Structures";574;1935
4315234487;"42583704@N00";1262656626;50;"Structures";574;1935
4315973886;"42583704@N00";1262656657;50;"Structures";574;1935
4315236989;"42583704@N00";1262657313;82;"Transport";453;1935
4315976238;"42583704@N00";1262657338;82;"Transport";453;1935
4315977996;"42583704@N00";1262665634;50;"Structures";574;1935
4315240987;"42583704@N00";1262668941;14;"Shopping";285;1935
4315242745;"42583704@N00";1262668952;14;"Shopping";285;1935
4315981744;"42583704@N00";1262668962;14;"Shopping";285;1935
4315983542;"42583704@N00";1262669360;8;"Shopping";209;1935
4315246909;"42583704@N00";1262669751;23;"Shopping";156;1935
4315986502;"42583704@N00";1262669789;23;"Shopping";156;1935
4315250099;"42583704@N00";1262669920;9;"Shopping";1169;1935
4315251555;"42583704@N00";1262669927;9;"Shopping";1169;1935
4315990448;"42583704@N00";1262669938;9;"Shopping";1169;1935
4315991316;"42583704@N00";1262670398;23;"Shopping";156;1935
4315994466;"42583704@N00";1262671283;32;"Institutions";699;1935
4315257839;"42583704@N00";1262674645;9;"Shopping";1169;1935
4315271975;"42583704@N00";1262677274;71;"Parks and spaces";1693;1935
4315272777;"42583704@N00";1262677412;81;"Transport";416;1935
4315273805;"42583704@N00";1262677701;44;"Structures";221;1935
4316027844;"42583704@N00";1262679175;25;"Entertainment";1671;1935
4315291767;"42583704@N00";1262679190;25;"Entertainment";1671;1935
4315292965;"42583704@N00";1262679351;25;"Entertainment";1671;1935
4315296319;"42583704@N00";1262679539;25;"Entertainment";1671;1935
4315298211;"42583704@N00";1262679570;25;"Entertainment";1671;1935
4315309275;"42583704@N00";1262684013;82;"Transport";453;1935
4316047302;"42583704@N00";1262685281;70;"Parks and spaces";221;1935
4315312165;"42583704@N00";1262686352;50;"Structures";574;1935
4315314107;"42583704@N00";1262686707;82;"Transport";453;1935
4316052658;"42583704@N00";1262686749;82;"Transport";453;1935
4315317379;"42583704@N00";1262686889;82;"Transport";453;1935
4316054936;"42583704@N00";1262687811;27;"Entertainment";710;1935
4315380143;"42583704@N00";1262764592;41;"Institutions";740;1936
4315382293;"42583704@N00";1262764612;41;"Institutions";740;1936
4315384005;"42583704@N00";1262764754;41;"Institutions";740;1936
4316123442;"42583704@N00";1262764800;84;"Transport";287;1936
4315387603;"42583704@N00";1262764807;84;"Transport";287;1936
4316126192;"42583704@N00";1262769217;32;"Institutions";699;1936
4316127278;"42583704@N00";1262770202;21;"Shopping";587;1936
4316128438;"42583704@N00";1262770230;21;"Shopping";587;1936
4316130140;"42583704@N00";1262770302;21;"Shopping";587;1936
4315394197;"42583704@N00";1262770392;21;"Shopping";587;1936
4316133906;"42583704@N00";1262770529;21;"Shopping";587;1936
4315398605;"42583704@N00";1262770784;21;"Shopping";587;1936
4316138282;"42583704@N00";1262770889;21;"Shopping";587;1936
4316140760;"42583704@N00";1262770933;21;"Shopping";587;1936
4316142400;"42583704@N00";1262771032;21;"Shopping";587;1936
4316145958;"42583704@N00";1262771050;21;"Shopping";587;1936
4316148812;"42583704@N00";1262771170;21;"Shopping";587;1936
4315420309;"42583704@N00";1262771277;21;"Shopping";587;1936
4316158752;"42583704@N00";1262771285;21;"Shopping";587;1936
4315423383;"42583704@N00";1262771318;21;"Shopping";587;1936
4316181206;"42583704@N00";1262772378;21;"Shopping";587;1936
4316182296;"42583704@N00";1262772827;21;"Shopping";587;1936
4316183552;"42583704@N00";1262773048;21;"Shopping";587;1936
4316185798;"42583704@N00";1262773167;21;"Shopping";587;1936
4271274872;"65779544@N00";1262937130;71;"Parks and spaces";1693;3215
4270531109;"65779544@N00";1262937641;71;"Parks and spaces";1693;3215
4318235702;"42583704@N00";1262948805;26;"Entertainment";704;1937
4318242054;"42583704@N00";1262949154;26;"Entertainment";704;1937
4318245058;"42583704@N00";1262949371;26;"Entertainment";704;1937
4317514223;"42583704@N00";1262949547;26;"Entertainment";704;1937
4270532991;"65779544@N00";1263092040;75;"Parks and spaces";73;3216
4270533411;"65779544@N00";1263092047;29;"Public galleries";83;3216
4271278132;"65779544@N00";1263092058;29;"Public galleries";83;3216
4317791227;"42583704@N00";1263106123;51;"Structures";159;1938
4318525546;"42583704@N00";1263106174;51;"Structures";159;1938
4317794455;"42583704@N00";1263106307;51;"Structures";159;1938
4317796277;"42583704@N00";1263106366;51;"Structures";159;1938
4317797323;"42583704@N00";1263106415;51;"Structures";159;1938
4318530852;"42583704@N00";1263106588;51;"Structures";159;1938
4317800231;"42583704@N00";1263106606;51;"Structures";159;1938
4318533794;"42583704@N00";1263106715;51;"Structures";159;1938
4318535076;"42583704@N00";1263106843;51;"Structures";159;1938
4317803871;"42583704@N00";1263106954;51;"Structures";159;1938
4318540674;"42583704@N00";1263107927;72;"Parks and spaces";41;1938
4317810021;"42583704@N00";1263108177;72;"Parks and spaces";41;1938
4318544376;"42583704@N00";1263108184;72;"Parks and spaces";41;1938
4317813887;"42583704@N00";1263108219;72;"Parks and spaces";41;1938
4318547152;"42583704@N00";1263108264;72;"Parks and spaces";41;1938
4318549294;"42583704@N00";1263110307;69;"Parks and spaces";91;1938
4317818485;"42583704@N00";1263110362;48;"Structures";571;1938
4318551824;"42583704@N00";1263110381;69;"Parks and spaces";91;1938
4317822127;"42583704@N00";1263110406;48;"Structures";571;1938
4318555968;"42583704@N00";1263110462;48;"Structures";571;1938
4317824663;"42583704@N00";1263110490;48;"Structures";571;1938
4317825913;"42583704@N00";1263110630;48;"Structures";571;1938
4318559476;"42583704@N00";1263110711;48;"Structures";571;1938
4318560904;"42583704@N00";1263111161;48;"Structures";571;1938
4318562010;"42583704@N00";1263111205;48;"Structures";571;1938
4317831265;"42583704@N00";1263111265;48;"Structures";571;1938
4317832653;"42583704@N00";1263111273;48;"Structures";571;1938
4318566424;"42583704@N00";1263111618;48;"Structures";571;1938
4318572150;"42583704@N00";1263112436;3;"City precincts";138;1938
4317840769;"42583704@N00";1263113365;3;"City precincts";138;1938
4318574636;"42583704@N00";1263113377;3;"City precincts";138;1938
4317843725;"42583704@N00";1263113687;3;"City precincts";138;1938
4318579520;"42583704@N00";1263116132;3;"City precincts";138;1938
4317853619;"42583704@N00";1263119093;24;"Shopping";127;1938
4318587858;"42583704@N00";1263119126;24;"Shopping";127;1938
4318589452;"42583704@N00";1263119597;41;"Institutions";740;1938
4318590998;"42583704@N00";1263119645;41;"Institutions";740;1938
4318592340;"42583704@N00";1263119838;41;"Institutions";740;1938
4318593896;"42583704@N00";1263120771;35;"Institutions";574;1938
4318595112;"42583704@N00";1263120888;35;"Institutions";574;1938
4318596752;"42583704@N00";1263121601;70;"Parks and spaces";221;1938
4317865113;"42583704@N00";1263121778;70;"Parks and spaces";221;1938
4317867369;"42583704@N00";1263121981;70;"Parks and spaces";221;1938
4318602240;"42583704@N00";1263122359;50;"Structures";574;1938
4317870251;"42583704@N00";1263122490;71;"Parks and spaces";1693;1938
4318604736;"42583704@N00";1263122718;71;"Parks and spaces";1693;1938
4318607058;"42583704@N00";1263122756;71;"Parks and spaces";1693;1938
4317874805;"42583704@N00";1263122881;71;"Parks and spaces";1693;1938
4317875927;"42583704@N00";1263123257;71;"Parks and spaces";1693;1938
4318610190;"42583704@N00";1263123542;71;"Parks and spaces";1693;1938
4317878109;"42583704@N00";1263123762;81;"Transport";416;1938
4317879103;"42583704@N00";1263123956;81;"Transport";416;1938
4317880617;"42583704@N00";1263124903;25;"Entertainment";1671;1938
4317881773;"42583704@N00";1263125266;25;"Entertainment";1671;1938
4317882927;"42583704@N00";1263125318;25;"Entertainment";1671;1938
4318617624;"42583704@N00";1263125656;25;"Entertainment";1671;1938
4318619226;"42583704@N00";1263126070;25;"Entertainment";1671;1938
4318628218;"42583704@N00";1263127413;45;"Structures";618;1938
4318631268;"42583704@N00";1263128220;44;"Structures";221;1938
4317899411;"42583704@N00";1263128371;44;"Structures";221;1938
4317900767;"42583704@N00";1263128478;44;"Structures";221;1938
4317902467;"42583704@N00";1263128783;0;"City precincts";102;1938
4317903707;"42583704@N00";1263128900;31;"Public galleries";441;1938
4317905253;"42583704@N00";1263128952;31;"Public galleries";441;1938
4317906257;"42583704@N00";1263129166;31;"Public galleries";441;1938
4317907979;"42583704@N00";1263129203;31;"Public galleries";441;1938
4318506556;"42583704@N00";1263129821;43;"Institutions";72;1938
7978706552;"87109756@N02";1263202624;81;"Transport";416;4276
4319109896;"42583704@N00";1263204745;85;"Transport";269;1939
4319112326;"42583704@N00";1263204862;85;"Transport";269;1939
4319118154;"42583704@N00";1263204923;85;"Transport";269;1939
4318390965;"42583704@N00";1263205247;85;"Transport";269;1939
4318393061;"42583704@N00";1263205322;85;"Transport";269;1939
4319127624;"42583704@N00";1263208815;82;"Transport";453;1939
4267182913;"28886849@N00";1263263000;5;"City precincts";70;1083
4321839875;"42583704@N00";1263267961;2;"City precincts";304;1940
4321842891;"42583704@N00";1263268040;40;"Institutions";400;1940
4321845769;"42583704@N00";1263268393;40;"Institutions";400;1940
4322582192;"42583704@N00";1263268428;40;"Institutions";400;1940
4321852281;"42583704@N00";1263268453;40;"Institutions";400;1940
4322587488;"42583704@N00";1263268502;40;"Institutions";400;1940
4321855757;"42583704@N00";1263268722;40;"Institutions";400;1940
4322591640;"42583704@N00";1263268738;40;"Institutions";400;1940
4321860463;"42583704@N00";1263270791;40;"Institutions";400;1940
4321863035;"42583704@N00";1263271721;40;"Institutions";400;1940
4322599596;"42583704@N00";1263271746;40;"Institutions";400;1940
4321869145;"42583704@N00";1263271819;40;"Institutions";400;1940
4322605572;"42583704@N00";1263271840;40;"Institutions";400;1940
4321874199;"42583704@N00";1263271880;40;"Institutions";400;1940
4322612066;"42583704@N00";1263271973;40;"Institutions";400;1940
4322617730;"42583704@N00";1263272191;40;"Institutions";400;1940
4321885871;"42583704@N00";1263272351;40;"Institutions";400;1940
4321890823;"42583704@N00";1263272364;40;"Institutions";400;1940
4322626698;"42583704@N00";1263272381;40;"Institutions";400;1940
4321896175;"42583704@N00";1263272514;40;"Institutions";400;1940
4322633112;"42583704@N00";1263272684;40;"Institutions";400;1940
4321902409;"42583704@N00";1263272886;40;"Institutions";400;1940
4322638444;"42583704@N00";1263272894;40;"Institutions";400;1940
4321907753;"42583704@N00";1263272903;40;"Institutions";400;1940
4321911381;"42583704@N00";1263272914;40;"Institutions";400;1940
4321914663;"42583704@N00";1263272967;40;"Institutions";400;1940
4322649762;"42583704@N00";1263272986;40;"Institutions";400;1940
4322654558;"42583704@N00";1263273045;40;"Institutions";400;1940
4321923537;"42583704@N00";1263273265;40;"Institutions";400;1940
4322659960;"42583704@N00";1263273296;40;"Institutions";400;1940
4322663008;"42583704@N00";1263273322;40;"Institutions";400;1940
4322666150;"42583704@N00";1263273361;40;"Institutions";400;1940
4321935143;"42583704@N00";1263273391;40;"Institutions";400;1940
4321978033;"42583704@N00";1263275523;75;"Parks and spaces";73;1940
4322740388;"42583704@N00";1263276764;34;"Institutions";74;1940
4322010329;"42583704@N00";1263276867;34;"Institutions";74;1940
4322746312;"42583704@N00";1263276888;34;"Institutions";74;1940
4322014697;"42583704@N00";1263276931;49;"Structures";284;1940
4322750012;"42583704@N00";1263276953;49;"Structures";284;1940
4322018815;"42583704@N00";1263277002;49;"Structures";284;1940
4322754238;"42583704@N00";1263277047;49;"Structures";284;1940
4322762130;"42583704@N00";1263277172;49;"Structures";284;1940
4322765952;"42583704@N00";1263277205;49;"Structures";284;1940
4322768178;"42583704@N00";1263277238;49;"Structures";284;1940
4322770074;"42583704@N00";1263277274;49;"Structures";284;1940
4322772206;"42583704@N00";1263277367;49;"Structures";284;1940
4322043333;"42583704@N00";1263277511;49;"Structures";284;1940
4322779068;"42583704@N00";1263277643;49;"Structures";284;1940
4322047099;"42583704@N00";1263277799;49;"Structures";284;1940
4322781572;"42583704@N00";1263277834;49;"Structures";284;1940
4322783050;"42583704@N00";1263278260;34;"Institutions";74;1940
4322061309;"42583704@N00";1263278405;34;"Institutions";74;1940
4322798246;"42583704@N00";1263278557;34;"Institutions";74;1940
4322800912;"42583704@N00";1263278658;34;"Institutions";74;1940
4322804874;"42583704@N00";1263278728;34;"Institutions";74;1940
4322076099;"42583704@N00";1263278806;34;"Institutions";74;1940
4322077861;"42583704@N00";1263278991;34;"Institutions";74;1940
4322813704;"42583704@N00";1263281038;75;"Parks and spaces";73;1940
4322815256;"42583704@N00";1263281050;75;"Parks and spaces";73;1940
4322083749;"42583704@N00";1263281089;75;"Parks and spaces";73;1940
4322819272;"42583704@N00";1263281218;75;"Parks and spaces";73;1940
4322092747;"42583704@N00";1263281255;75;"Parks and spaces";73;1940
4322094857;"42583704@N00";1263281762;71;"Parks and spaces";1693;1940
4322096357;"42583704@N00";1263281816;71;"Parks and spaces";1693;1940
4322098561;"42583704@N00";1263281839;71;"Parks and spaces";1693;1940
4322836030;"42583704@N00";1263292603;35;"Institutions";574;1940
4322105431;"42583704@N00";1263292622;35;"Institutions";574;1940
4299849268;"63287673@N00";1263357025;32;"Institutions";699;3046
4271281848;"65779544@N00";1263363221;22;"Shopping";561;3217
4272560149;"65779544@N00";1263438099;22;"Shopping";561;3218
4272560335;"65779544@N00";1263438107;22;"Shopping";561;3218
4280747120;"65779544@N00";1263449318;35;"Institutions";574;3218
4280006227;"65779544@N00";1263519415;22;"Shopping";561;3219
4280752120;"65779544@N00";1263519450;22;"Shopping";561;3219
4280008057;"65779544@N00";1263519486;37;"Institutions";119;3219
4280008939;"65779544@N00";1263519495;37;"Institutions";119;3219
4280696691;"58196392@N00";1263701435;63;"Sports stadiums";439;2841
4281469476;"58196392@N00";1263702250;63;"Sports stadiums";439;2841
4282198485;"85225246@N00";1263704901;12;"Shopping";63;4220
4282948242;"85225246@N00";1263705063;12;"Shopping";63;4220
4282411979;"85225246@N00";1263706821;12;"Shopping";63;4220
4283236664;"85225246@N00";1263708193;12;"Shopping";63;4220
4281333682;"34516804@N04";1263715965;68;"Parks and spaces";236;1360
4280589531;"34516804@N04";1263719981;14;"Shopping";285;1360
4280782703;"34516804@N04";1263720113;14;"Shopping";285;1360
4283672678;"85225246@N00";1263755900;12;"Shopping";63;4221
4283673896;"85225246@N00";1263755904;12;"Shopping";63;4221
4282944789;"85225246@N00";1263755918;12;"Shopping";63;4221
4282979451;"85225246@N00";1263755958;12;"Shopping";63;4221
4283124479;"85225246@N00";1263755999;12;"Shopping";63;4221
4284020760;"85225246@N00";1263756009;12;"Shopping";63;4221
4296059235;"85225246@N00";1263757896;12;"Shopping";63;4221
4296806534;"85225246@N00";1263759593;12;"Shopping";63;4221
4296809154;"85225246@N00";1263761338;12;"Shopping";63;4221
4296812212;"85225246@N00";1263762936;12;"Shopping";63;4221
4296082523;"85225246@N00";1263762944;12;"Shopping";63;4221
4296832382;"85225246@N00";1263762947;12;"Shopping";63;4221
4296089915;"85225246@N00";1263762953;12;"Shopping";63;4221
4296838854;"85225246@N00";1263762959;12;"Shopping";63;4221
4296846296;"85225246@N00";1263764180;12;"Shopping";63;4221
4296103813;"85225246@N00";1263766216;12;"Shopping";63;4221
4296105289;"85225246@N00";1263766225;12;"Shopping";63;4221
4296853204;"85225246@N00";1263766232;12;"Shopping";63;4221
4296854256;"85225246@N00";1263766265;12;"Shopping";63;4221
4296109451;"85225246@N00";1263766269;12;"Shopping";63;4221
4296857698;"85225246@N00";1263766277;12;"Shopping";63;4221
4296858676;"85225246@N00";1263766302;12;"Shopping";63;4221
4296113653;"85225246@N00";1263766308;12;"Shopping";63;4221
4296115675;"85225246@N00";1263774856;12;"Shopping";63;4221
4296864122;"85225246@N00";1263774863;12;"Shopping";63;4221
4284583592;"29731635@N00";1263803883;63;"Sports stadiums";439;1127
4358024412;"51986774@N00";1263947085;42;"Institutions";79;2455
4358024704;"51986774@N00";1263951486;35;"Institutions";574;2455
4357279007;"51986774@N00";1263951507;70;"Parks and spaces";221;2455
4358025250;"51986774@N00";1263951514;70;"Parks and spaces";221;2455
4358025552;"51986774@N00";1263951519;70;"Parks and spaces";221;2455
4358025902;"51986774@N00";1263951540;70;"Parks and spaces";221;2455
4357280289;"51986774@N00";1263951624;35;"Institutions";574;2455
4357280587;"51986774@N00";1263951632;35;"Institutions";574;2455
4357280803;"51986774@N00";1263951640;70;"Parks and spaces";221;2455
4358027080;"51986774@N00";1263951663;70;"Parks and spaces";221;2455
4357281383;"51986774@N00";1263954147;70;"Parks and spaces";221;2455
4358027608;"51986774@N00";1263954150;70;"Parks and spaces";221;2455
4358027940;"51986774@N00";1263954153;70;"Parks and spaces";221;2455
4357282319;"51986774@N00";1263954155;70;"Parks and spaces";221;2455
4357282643;"51986774@N00";1263954159;70;"Parks and spaces";221;2455
4357282973;"51986774@N00";1263954161;70;"Parks and spaces";221;2455
4358029196;"51986774@N00";1263954163;70;"Parks and spaces";221;2455
4357283565;"51986774@N00";1263954167;70;"Parks and spaces";221;2455
4358029884;"51986774@N00";1263954170;70;"Parks and spaces";221;2455
4357284557;"51986774@N00";1263954173;70;"Parks and spaces";221;2455
4358031076;"51986774@N00";1263954175;70;"Parks and spaces";221;2455
4357285253;"51986774@N00";1263954178;70;"Parks and spaces";221;2455
4357285573;"51986774@N00";1263954180;70;"Parks and spaces";221;2455
4357285897;"51986774@N00";1263954183;70;"Parks and spaces";221;2455
4357286271;"51986774@N00";1263954185;70;"Parks and spaces";221;2455
4357286613;"51986774@N00";1263954188;70;"Parks and spaces";221;2455
4358033166;"51986774@N00";1263957115;35;"Institutions";574;2455
4346273921;"24761036@N00";1264066041;11;"Shopping";489;796
7978706036;"87109756@N02";1264157686;50;"Structures";574;4277
4296770974;"49502995023@N01";1264209922;63;"Sports stadiums";439;2334
4299850028;"63287673@N00";1264295152;82;"Transport";453;3047
4299851002;"63287673@N00";1264298227;71;"Parks and spaces";1693;3047
4299852076;"63287673@N00";1264298293;71;"Parks and spaces";1693;3047
4299105059;"63287673@N00";1264300131;70;"Parks and spaces";221;3047
4302802573;"62433076@N00";1264377485;55;"Sports stadiums";267;2988
4302038435;"62433076@N00";1264390176;63;"Sports stadiums";439;2988
4302052873;"62433076@N00";1264390540;63;"Sports stadiums";439;2988
4303551910;"62433076@N00";1264415200;63;"Sports stadiums";439;2988
4303551976;"62433076@N00";1264415204;63;"Sports stadiums";439;2988
4303552284;"62433076@N00";1264415218;63;"Sports stadiums";439;2988
4302802723;"62433076@N00";1264415221;63;"Sports stadiums";439;2988
4303552572;"62433076@N00";1264415234;63;"Sports stadiums";439;2988
4307921393;"51928417@N00";1264496490;81;"Transport";416;2434
4307921639;"51928417@N00";1264497897;81;"Transport";416;2434
4307921849;"51928417@N00";1264498074;81;"Transport";416;2434
4308661400;"51928417@N00";1264498510;81;"Transport";416;2434
4307567599;"40575018@N07";1264562039;8;"Shopping";209;1850
4308207143;"55706193@N00";1264587687;82;"Transport";453;2657
